id	title	category	tool	content	tags	uses	rating
mkt-011	MKT-011 Customer Avatar	marketing	Claude	Bạn là Customer Research Specialist chuyên xây dựng customer profile sâu sắc cho thị trường Việt Nam.\n\nXây dựng CUSTOMER AVATAR hoàn chỉnh cho:\n\nTHÔNG TIN ĐẦU VÀO:\n- Sản phẩm/dịch vụ: [MÔ TẢ]\n- Ngành/lĩnh vực: [NGÀNH]\n- Khách hàng tiêu biểu hiện tại: [MÔ TẢ NGẮN]\n- Mức giá sản phẩm: [GIÁ]\n\nTẠO 2 AVATAR CHI TIẾT:\n\nAVATAR 1 - KHÁCH HÀNG CHÍNH\n\nNHÂN KHẨU HỌC:\n- Tên giả định, tuổi, giới tính, nghề nghiệp, thu nhập, gia đình, địa điểm\n\nTÂM LÝ HỌC:\n- Giá trị sống, mục tiêu 1 năm tới, nỗi sợ lớn nhất, điều họ tự hào\n\nHÀNH VI ONLINE:\n- Mạng xã hội dùng + giờ cao điểm\n- Loại content xem/chia sẻ, KOL họ follow, group tham gia\n\nPAIN POINTS:\n- Top 3 vấn đề cấp bách nhất\n- Đã thử giải pháp gì (tại sao thất bại)\n- Câu họ hay nói về vấn đề này\n\nBUYING BEHAVIOR:\n- Cách tìm kiếm thông tin\n- Yếu tố quyết định mua, ai ảnh hưởng, objections phổ biến\n- Thời điểm/tâm trạng mua hàng\n\nMESSAGING:\n- Từ ngữ họ dùng (dùng trong copy)\n- Hook phù hợp nhất, kênh tiếp cận, offer format họ response tốt\n\nAVATAR 2 - KHÁCH HÀNG PHỤ (cấu trúc tương tự)\n\nỨNG DỤNG:\n- 5 headline Facebook Ads cho Avatar 1\n- 5 headline cho Avatar 2\n- Điểm khác biệt messaging giữa 2 avatar	customer-avatar,ICP,persona,targeting,research	0	5
mkt-012	MKT-012 Competitor Analysis	marketing	Claude	Bạn là Market Intelligence Analyst chuyên phân tích đối thủ và tìm cơ hội cạnh tranh.\n\nThực hiện COMPETITOR ANALYSIS cho:\n\nTHÔNG TIN:\n- Doanh nghiệp của bạn: [TÊN + SẢN PHẨM]\n- Thị trường: [ĐỊA LÝ + SEGMENT]\n- Đối thủ cần phân tích: [ĐỐI THỦ 1, 2, 3]\n- Điểm mạnh bạn nghĩ mình có: [ĐIỂM MẠNH]\n\nPHẦN 1 - BẢNG SO SÁNH TỔNG QUAN\nTên đối thủ | Sản phẩm chính | Giá | Target | USP | Điểm mạnh | Điểm yếu | Đánh giá tổng\n\nPHẦN 2 - PHÂN TÍCH CHI TIẾT TỪNG ĐỐI THỦ\n- Định vị thương hiệu và messaging chính\n- Kênh marketing đang dùng + ước tính ngân sách\n- Content strategy (loại content, tần suất)\n- Điểm yếu rõ nhất (khách hàng phàn nàn về gì)\n- Social proof (số đánh giá, rating)\n\nPHẦN 3 - GAP ANALYSIS\n- Khoảng trống thị trường chưa ai fill\n- Segment đối thủ đang bỏ qua\n- Cơ hội về giá/positioning\n\nPHẦN 4 - SWOT SO SÁNH\nSWOT của bạn vs. đối thủ mạnh nhất\n\nPHẦN 5 - CHIẾN LƯỢC ĐỀ XUẤT\n- Positioning statement khác biệt hóa\n- 3 chiến lược cụ thể để vượt từng đối thủ\n- Quick wins trong 30 ngày\n- Messaging chống lại điểm yếu đối thủ\n\nPHẦN 6 - MONITORING PLAN\n- Chỉ số theo dõi đối thủ hàng tuần\n- Tools/cách theo dõi miễn phí	competitor,analysis,market,research,positioning	0	5
mkt-013	MKT-013 Offer Stack	marketing	Claude	Bạn là Offer Designer chuyên tạo offer không thể từ chối cho thị trường Việt Nam.\n\nThiết kế IRRESISTIBLE OFFER STACK cho:\n\nTHÔNG TIN:\n- Sản phẩm/dịch vụ chính: [MÔ TẢ]\n- Giá mục tiêu muốn bán: [GIÁ]\n- Đối tượng mua: [ICP]\n- Pain point lớn nhất: [PAIN]\n- Kết quả họ muốn: [OUTCOME]\n- Đối thủ đang bán gì/giá bao nhiêu: [ĐỐI THỦ]\n\nPHẦN 1 - CORE OFFER\n- Tên sản phẩm hấp dẫn hơn\n- Mô tả 1 câu kết quả (không phải tính năng)\n- Giá trị thực sự: [X đồng]\n\nPHẦN 2 - BONUS STACK (6-8 bonus)\nMỗi bonus: Tên | Mô tả giá trị | Lý do tặng kèm (phải logic) | Giá trị quy đổi\n\nPHẦN 3 - BẢNG GIÁ TRỊ\nItem | Giá trị thực\nTổng giá trị: X đồng | Bạn đầu tư: Y đồng | Tiết kiệm: Z đồng (X%)\n\nPHẦN 4 - RISK REVERSAL\n- Guarantee mạnh mẽ (30/60/90 ngày)\n- Điều kiện refund rõ ràng\n- Câu guarantee hấp dẫn\n\nPHẦN 5 - URGENCY & SCARCITY\n- Giới hạn số lượng (giải thích tự nhiên)\n- Deadline rõ ràng và bonus hết khi nào\n\nPHẦN 6 - PRICING PSYCHOLOGY\n- Anchoring giá cao trước\n- Payment plan options\n- Compare to cost of NOT buying\n\nPHẦN 7 - PITCH SCRIPT\nScript 2 phút nói về offer (dùng cho live/call/video)	offer,stack,pricing,value,conversion	0	5
mkt-014	MKT-014 Sales Funnel	marketing	Claude	Bạn là Sales Funnel Architect chuyên thiết kế hệ thống chuyển đổi tự động cho doanh nghiệp Việt Nam.\n\nThiết kế SALES FUNNEL hoàn chỉnh cho:\n\nTHÔNG TIN:\n- Doanh nghiệp: [TÊN]\n- Sản phẩm/dịch vụ: [MÔ TẢ + GIÁ]\n- Loại bán hàng: [ONLINE / OFFLINE / HYBRID]\n- Đối tượng: [ICP]\n- Tool/platform hiện dùng: [TOOLS]\n- Target: [X leads/tháng, Y doanh thu]\n\nSTAGE 1 - AWARENESS (Thu hút)\n- Kênh traffic chính (3-4 kênh) + Content split Organic/Paid\n- Hook messaging cho cold audience\n- KPI: Reach, Impression, CTR\n\nSTAGE 2 - INTEREST (Quan tâm)\n- Lead magnet để capture contact\n- Landing page opt-in (brief) + Welcome sequence 3 bước\n- KPI: Opt-in rate, Cost per lead\n\nSTAGE 3 - CONSIDERATION (Cân nhắc)\n- Nurture content sequence (7-14 ngày) + Retargeting campaign\n- Social proof touchpoints\n- KPI: Engagement rate, Call-booked rate\n\nSTAGE 4 - CONVERSION (Mua hàng)\n- Sales page/call flow + Offer presentation\n- Cart abandonment sequence\n- KPI: Conversion rate, Revenue, AOV\n\nSTAGE 5 - RETENTION (Giữ chân)\n- Onboarding sequence + Upsell/cross-sell triggers\n- Referral program + Win-back sequence\n- KPI: LTV, Churn rate, NPS\n\nAUTOMATION MAP: Sơ đồ trigger > action cho từng stage\nTECH STACK: Công cụ theo ngân sách (Miễn phí / 2M / 5M / 10M)\n90-DAY LAUNCH PLAN: Thứ tự triển khai từng phần	funnel,sales,conversion,pipeline,automation	0	5
mkt-015	MKT-015 Video Sales Letter	marketing	Claude	Bạn là VSL Copywriter chuyên tạo video sales letter có tỷ lệ chuyển đổi cao.\n\nViết KỊCH BẢN VSL hoàn chỉnh cho:\n\nTHÔNG TIN:\n- Sản phẩm/dịch vụ: [TÊN + MÔ TẢ]\n- Giá: [GIÁ]\n- Đối tượng xem: [ICP]\n- Pain point chính: [PAIN]\n- Big promise: [KẾT QUẢ ĐẠT ĐƯỢC]\n- Thời lượng VSL: [10/15/20 phút]\n- Người đứng video: [TÊN + BACKGROUND]\n\n[PHÚT 0-2] HOOK & PATTERN INTERRUPT\n- Câu mở đầu gây sốc/tò mò (không bán hàng ngay)\n- Xác nhận đây là video dành cho ai\n- Big promise trong 30 giây đầu + Lý do nên xem hết\n\n[PHÚT 2-5] STORY & CREDIBILITY\n- Câu chuyện cá nhân liên quan vấn đề\n- Điểm low > Discovery moment > Credentials tự nhiên\n\n[PHÚT 5-12] CONTENT & MECHANISM\n- Framework/method có tên riêng\n- 3 bước/nguyên lý cốt lõi + Mini case study xuyên suốt\n\n[PHÚT 12-15] TRANSITION TO OFFER\n- Recap giá trị đã chia sẻ\n- Bridge tự nhiên sang sản phẩm\n\n[PHÚT 15-20] OFFER PRESENTATION\n- Tên offer + Bao gồm gì (stack chi tiết)\n- Tổng giá trị vs. Giá thực + Bonus + Deadline + Guarantee\n- CTA mạnh mẽ + FAQ nhanh\n\nVISUAL NOTES:\n- Gợi ý B-roll cho từng phần\n- Slides/text on screen và điểm nhấn cần zoom/highlight	VSL,video,sales-letter,script,conversion	0	5
mkt-016	MKT-016 YouTube Content	marketing	Claude	Bạn là YouTube Strategist chuyên phát triển kênh YouTube cho thương hiệu và cá nhân tại Việt Nam.\n\nTạo CHIẾN LƯỢC YOUTUBE hoàn chỉnh cho:\n\nTHÔNG TIN:\n- Kênh/thương hiệu: [TÊN]\n- Lĩnh vực: [TOPIC]\n- Đối tượng: [ICP]\n- Mục tiêu 6 tháng: [X subscribers, Y views]\n- Tần suất upload: [X video/tuần]\n- Format ưu tiên: [SHORT / LONG / MIXED]\n\nPHẦN 1 - CHANNEL STRATEGY\n- Channel positioning (khác biệt với ai)\n- 3-4 content pillars + Channel description tối ưu SEO\n- Playlist structure gợi ý\n\nPHẦN 2 - VIDEO IDEAS BANK (20 video)\nTiêu đề SEO | Hook | Angle | Target keyword\n- 8 video Education/How-to\n- 5 video Storytelling/Experience\n- 4 video Opinion/Reaction\n- 3 video Collaboration/Interview\n\nPHẦN 3 - SCRIPT MẪU 1 VIDEO\n- Tiêu đề + Thumbnail concept\n- Hook 30 giây (3 phiên bản)\n- Intro 30-60 giây (không dài dòng)\n- Nội dung chính (outline chi tiết)\n- Outro + CTA + B-roll notes\n\nPHẦN 4 - SEO OPTIMIZATION\n- 10 keywords chính, title formula, description template (với timestamps)\n- Tags gợi ý + Thumbnail design principles\n\nPHẦN 5 - GROWTH TACTICS\n- 30-day launch plan cho kênh mới\n- 10 community post ideas\n- Cross-promotion strategy\n- Collab outreach template	youtube,video,seo,content-strategy,channel	0	5
mkt-017	MKT-017 TikTok Content	marketing	Claude	Bạn là TikTok Content Strategist chuyên tạo nội dung viral cho thị trường Việt Nam.\n\nXây dựng CHIẾN LƯỢC TIKTOK cho:\n\nTHÔNG TIN:\n- Thương hiệu/cá nhân: [TÊN]\n- Lĩnh vực: [TOPIC]\n- Đối tượng: [ICP + độ tuổi]\n- Mục tiêu: [FOLLOWERS / AWARENESS / SALES / TRAFFIC]\n- Tần suất: [X video/ngày]\n- Account style: [EDUCATIONAL / ENTERTAINMENT / BEHIND-SCENES]\n\nPHẦN 1 - ACCOUNT SETUP\n- Bio tối ưu (150 ký tự), username gợi ý\n- Niche positioning + Profile picture/cover guideline\n\nPHẦN 2 - CONTENT PILLARS\n- 3-4 series video có thể tái sử dụng\n- Naming convention và hook formula cho từng series\n\nPHẦN 3 - 30 VIDEO IDEAS\nSố thứ tự | Hook đầu video | Concept | Hashtags | Âm thanh gợi ý\n- 10 video education (POV/Tips/Hack)\n- 8 video entertainment/relatable\n- 7 video behind-the-scenes/day-in-life\n- 5 video soft selling/product showcase\n\nPHẦN 4 - SCRIPT MẪU 3 VIDEO (60 giây mỗi video)\n- Hook 3 giây đầu (không skip được)\n- Script word-by-word\n- Visual direction (cảnh quay, text overlay, transition)\n- Caption + 10 hashtag + Âm nhạc gợi ý\n\nPHẦN 5 - VIRAL ELEMENTS\n- Trending sound strategy + Duet/Stitch opportunities\n- Comment-section bait + CTA không bị native ad feel\n\nPHẦN 6 - TỐI ƯU THUẬT TOÁN\n- Thời gian đăng tối ưu + Tần suất đăng\n- Cách test và scale video hiệu quả	tiktok,short-video,viral,reels,content	0	5
mkt-018	MKT-018 SEO Content	marketing	Claude	Bạn là SEO Content Specialist chuyên tạo nội dung website xếp hạng cao trên Google cho thị trường Việt Nam.\n\nTạo NỘI DUNG SEO hoàn chỉnh cho:\n\nTHÔNG TIN:\n- Website/doanh nghiệp: [TÊN]\n- Lĩnh vực/ngành: [NGÀNH]\n- Đối tượng: [ICP]\n- Trang cần viết: [TRANG CHỦ / BLOG / LANDING PAGE / CATEGORY]\n- Từ khóa muốn target: [KEYWORDS]\n- Đối thủ cần vượt: [ĐỐI THỦ]\n\nPHẦN 1 - KEYWORD RESEARCH\n- 1 primary keyword (search intent rõ ràng)\n- 5-8 secondary keywords liên quan\n- 10 LSI keywords (ngữ nghĩa liên quan)\n- Long-tail keywords có thể rank nhanh (5-10)\n- Phân tích search intent: Informational/Commercial/Transactional\n\nPHẦN 2 - CONTENT OUTLINE\n- H1 (có primary keyword) + Meta title (55-60 ký tự)\n- Meta description (150-160 ký tự) + URL slug\n- Outline H2 > H3 với keyword mapping\n- Độ dài mỗi section + CTA placements\n\nPHẦN 3 - BÀI VIẾT CHUẨN SEO (1500-2500 chữ)\n- Introduction hấp dẫn có hook\n- Body content giá trị thực sự, keyword density tự nhiên (~1-2%)\n- Internal link placeholders + Featured snippet optimization\n- Conclusion + CTA\n\nPHẦN 4 - ON-PAGE CHECKLIST\n- Alt text cho ảnh (3-5 gợi ý)\n- Schema markup gợi ý + Internal linking opportunities\n\nPHẦN 5 - LINK BUILDING IDEAS\n- 5 loại trang web nên xin backlink\n- Outreach email template	SEO,content,keyword,organic,google	0	5
mkt-019	MKT-019 Content Repurpose	marketing	Claude	Bạn là Content Repurposing Strategist chuyên nhân bản giá trị từ một content gốc ra nhiều kênh.\n\nXây dựng HỆ THỐNG CONTENT REPURPOSE cho:\n\nTHÔNG TIN:\n- Content gốc: [DÁN NỘI DUNG GỐC hoặc mô tả chủ đề]\n- Loại content gốc: [BLOG / VIDEO / PODCAST / WEBINAR / LIVESTREAM]\n- Kênh đang dùng: [FACEBOOK / YOUTUBE / TIKTOK / ZALO / EMAIL / WEBSITE]\n- Tần suất tạo content gốc: [X lần/tháng]\n\nPHẦN 1 - CONTENT REPURPOSE MAP\n\nDẠNG WRITTEN:\n- Blog post dài (1500+ chữ) - outline\n- 3 Facebook posts (short/medium/long)\n- 1 LinkedIn article - outline\n- 5 tweets/X posts\n- Email newsletter - outline\n- Zalo OA article - outline\n\nDẠNG VISUAL:\n- 1 Infographic - nội dung + structure\n- 5 carousel slides - content từng slide\n- 3 Quote graphics - trích dẫn hay nhất\n\nDẠNG VIDEO/AUDIO:\n- 3 TikTok script 60 giây (3 góc khác nhau)\n- 3 YouTube Shorts - ý tưởng\n- Podcast episode outline\n- Instagram Reels concept\n\nDẠNG TƯƠNG TÁC:\n- 3 poll/quiz cho social media\n- 5 câu hỏi cho community/group\n\nPHẦN 2 - LỊCH PHÂN PHỐI\nBảng 30 ngày: Ngày | Platform | Format | Content tóm tắt\n\nPHẦN 3 - TRACKING\n- Cách đo hiệu quả từng format\n- Format thường perform tốt nhất theo nền tảng\n\nPHẦN 4 - SOP REPURPOSE\nQuy trình 5 bước chuẩn hóa để team thực hiện	repurpose,content,multi-channel,efficiency,ROI	0	5
mkt-020	MKT-020 Marketing Dashboard	marketing	Claude	Bạn là Marketing Analytics Expert chuyên thiết kế hệ thống đo lường và báo cáo marketing.\n\nThiết kế MARKETING DASHBOARD hoàn chỉnh cho:\n\nTHÔNG TIN:\n- Doanh nghiệp: [TÊN]\n- Kênh marketing đang dùng: [FACEBOOK / GOOGLE / YOUTUBE / TIKTOK / ZALO / EMAIL]\n- Mục tiêu kinh doanh: [DOANH THU / LEADS / BRAND AWARENESS]\n- Công cụ báo cáo: [GOOGLE SHEETS / NOTION / LOOKER STUDIO / EXCEL]\n- Người xem dashboard: [CEO / MARKETING MANAGER / TEAM]\n\nPHẦN 1 - KPI FRAMEWORK\n\nNORTH STAR METRIC: 1 chỉ số quan trọng nhất phản ánh sức khỏe marketing\n\nTIER 1 - CEO DASHBOARD (5-7 chỉ số):\nKPI | Công thức | Mục tiêu | Tần suất đo\n- Doanh thu từ marketing\n- ROAS (Return on Ad Spend)\n- CPL (Cost per Lead)\n- Tỷ lệ chuyển đổi Lead > Sale\n- LTV (Customer Lifetime Value)\n\nTIER 2 - MARKETING MANAGER (10-15 chỉ số):\nChia theo từng kênh với benchmark\n\nTIER 3 - EXECUTION TEAM (20+ chỉ số):\nDaily metrics cho từng nền tảng\n\nPHẦN 2 - DASHBOARD TEMPLATE\n\nWEEKLY REPORT (1 trang):\n- So sánh tuần này vs. tuần trước\n- Top 3 win + Top 3 vấn đề + Action items tuần tới\n\nMONTHLY REPORT (3-5 trang):\n- Executive summary (CEO đọc 2 phút)\n- Performance by channel + Funnel conversion analysis\n- Budget utilization + Recommendations\n\nPHẦN 3 - GOOGLE SHEETS TEMPLATE\n- Tab structure gợi ý + Công thức quan trọng (ROAS, CPL, CPC)\n- Conditional formatting rules + Chart types cho từng metric\n\nPHẦN 4 - AUTOMATED REPORTING\n- Cách setup auto-pull data từ các platform\n- Template email báo cáo hàng tuần\n- Alert khi KPI vượt/dưới ngưỡng\n\nPHẦN 5 - REVIEW CADENCE\n- Daily check (5 phút) | Weekly review (30 phút) | Monthly review (2h) | Quarterly planning	dashboard,KPI,analytics,reporting,metrics	0	5
