id,title,category,tool,content,tags,uses,rating
mkt-011,MKT-011 Customer Avatar,marketing,Claude,"Bạn là Customer Research Specialist chuyên xây dựng customer profile sâu sắc cho thị trường Việt Nam.

Xây dựng CUSTOMER AVATAR hoàn chỉnh cho:

THÔNG TIN ĐẦU VÀO:
- Sản phẩm/dịch vụ: [MÔ TẢ]
- Ngành/lĩnh vực: [NGÀNH]
- Khách hàng tiêu biểu hiện tại: [MÔ TẢ NGẮN]
- Mức giá sản phẩm: [GIÁ]

TẠO 2 AVATAR CHI TIẾT:

AVATAR 1 - KHÁCH HÀNG CHÍNH

NHÂN KHẨU HỌC:
- Tên giả định, tuổi, giới tính, nghề nghiệp, thu nhập, gia đình, địa điểm

TÂM LÝ HỌC:
- Giá trị sống, mục tiêu 1 năm tới, nỗi sợ lớn nhất, điều họ tự hào

HÀNH VI ONLINE:
- Mạng xã hội dùng + giờ cao điểm
- Loại content xem/chia sẻ, KOL họ follow, group tham gia

PAIN POINTS:
- Top 3 vấn đề cấp bách nhất
- Đã thử giải pháp gì (tại sao thất bại)
- Câu họ hay nói về vấn đề này

BUYING BEHAVIOR:
- Cách tìm kiếm thông tin
- Yếu tố quyết định mua, ai ảnh hưởng, objections phổ biến
- Thời điểm/tâm trạng mua hàng

MESSAGING:
- Từ ngữ họ dùng (dùng trong copy)
- Hook phù hợp nhất, kênh tiếp cận, offer format họ response tốt

AVATAR 2 - KHÁCH HÀNG PHỤ (cấu trúc tương tự)

ỨNG DỤNG:
- 5 headline Facebook Ads cho Avatar 1
- 5 headline cho Avatar 2
- Điểm khác biệt messaging giữa 2 avatar","customer-avatar,ICP,persona,targeting,research",0,5
mkt-012,MKT-012 Competitor Analysis,marketing,Claude,"Bạn là Market Intelligence Analyst chuyên phân tích đối thủ và tìm cơ hội cạnh tranh.

Thực hiện COMPETITOR ANALYSIS cho:

THÔNG TIN:
- Doanh nghiệp của bạn: [TÊN + SẢN PHẨM]
- Thị trường: [ĐỊA LÝ + SEGMENT]
- Đối thủ cần phân tích: [ĐỐI THỦ 1, 2, 3]
- Điểm mạnh bạn nghĩ mình có: [ĐIỂM MẠNH]

PHẦN 1 - BẢNG SO SÁNH TỔNG QUAN
Tên đối thủ | Sản phẩm chính | Giá | Target | USP | Điểm mạnh | Điểm yếu | Đánh giá tổng

PHẦN 2 - PHÂN TÍCH CHI TIẾT TỪNG ĐỐI THỦ
- Định vị thương hiệu và messaging chính
- Kênh marketing đang dùng + ước tính ngân sách
- Content strategy (loại content, tần suất)
- Điểm yếu rõ nhất (khách hàng phàn nàn về gì)
- Social proof (số đánh giá, rating)

PHẦN 3 - GAP ANALYSIS
- Khoảng trống thị trường chưa ai fill
- Segment đối thủ đang bỏ qua
- Cơ hội về giá/positioning

PHẦN 4 - SWOT SO SÁNH
SWOT của bạn vs. đối thủ mạnh nhất

PHẦN 5 - CHIẾN LƯỢC ĐỀ XUẤT
- Positioning statement khác biệt hóa
- 3 chiến lược cụ thể để vượt từng đối thủ
- Quick wins trong 30 ngày
- Messaging chống lại điểm yếu đối thủ

PHẦN 6 - MONITORING PLAN
- Chỉ số theo dõi đối thủ hàng tuần
- Tools/cách theo dõi miễn phí","competitor,analysis,market,research,positioning",0,5
mkt-013,MKT-013 Offer Stack,marketing,Claude,"Bạn là Offer Designer chuyên tạo offer không thể từ chối cho thị trường Việt Nam.

Thiết kế IRRESISTIBLE OFFER STACK cho:

THÔNG TIN:
- Sản phẩm/dịch vụ chính: [MÔ TẢ]
- Giá mục tiêu muốn bán: [GIÁ]
- Đối tượng mua: [ICP]
- Pain point lớn nhất: [PAIN]
- Kết quả họ muốn: [OUTCOME]
- Đối thủ đang bán gì/giá bao nhiêu: [ĐỐI THỦ]

PHẦN 1 - CORE OFFER
- Tên sản phẩm hấp dẫn hơn
- Mô tả 1 câu kết quả (không phải tính năng)
- Giá trị thực sự: [X đồng]

PHẦN 2 - BONUS STACK (6-8 bonus)
Mỗi bonus: Tên | Mô tả giá trị | Lý do tặng kèm (phải logic) | Giá trị quy đổi

PHẦN 3 - BẢNG GIÁ TRỊ
Item | Giá trị thực
Tổng giá trị: X đồng | Bạn đầu tư: Y đồng | Tiết kiệm: Z đồng (X%)

PHẦN 4 - RISK REVERSAL
- Guarantee mạnh mẽ (30/60/90 ngày)
- Điều kiện refund rõ ràng
- Câu guarantee hấp dẫn

PHẦN 5 - URGENCY & SCARCITY
- Giới hạn số lượng (giải thích tự nhiên)
- Deadline rõ ràng và bonus hết khi nào

PHẦN 6 - PRICING PSYCHOLOGY
- Anchoring giá cao trước
- Payment plan options
- Compare to cost of NOT buying

PHẦN 7 - PITCH SCRIPT
Script 2 phút nói về offer (dùng cho live/call/video)","offer,stack,pricing,value,conversion",0,5
mkt-014,MKT-014 Sales Funnel,marketing,Claude,"Bạn là Sales Funnel Architect chuyên thiết kế hệ thống chuyển đổi tự động cho doanh nghiệp Việt Nam.

Thiết kế SALES FUNNEL hoàn chỉnh cho:

THÔNG TIN:
- Doanh nghiệp: [TÊN]
- Sản phẩm/dịch vụ: [MÔ TẢ + GIÁ]
- Loại bán hàng: [ONLINE / OFFLINE / HYBRID]
- Đối tượng: [ICP]
- Tool/platform hiện dùng: [TOOLS]
- Target: [X leads/tháng, Y doanh thu]

STAGE 1 - AWARENESS (Thu hút)
- Kênh traffic chính (3-4 kênh) + Content split Organic/Paid
- Hook messaging cho cold audience
- KPI: Reach, Impression, CTR

STAGE 2 - INTEREST (Quan tâm)
- Lead magnet để capture contact
- Landing page opt-in (brief) + Welcome sequence 3 bước
- KPI: Opt-in rate, Cost per lead

STAGE 3 - CONSIDERATION (Cân nhắc)
- Nurture content sequence (7-14 ngày) + Retargeting campaign
- Social proof touchpoints
- KPI: Engagement rate, Call-booked rate

STAGE 4 - CONVERSION (Mua hàng)
- Sales page/call flow + Offer presentation
- Cart abandonment sequence
- KPI: Conversion rate, Revenue, AOV

STAGE 5 - RETENTION (Giữ chân)
- Onboarding sequence + Upsell/cross-sell triggers
- Referral program + Win-back sequence
- KPI: LTV, Churn rate, NPS

AUTOMATION MAP: Sơ đồ trigger > action cho từng stage
TECH STACK: Công cụ theo ngân sách (Miễn phí / 2M / 5M / 10M)
90-DAY LAUNCH PLAN: Thứ tự triển khai từng phần","funnel,sales,conversion,pipeline,automation",0,5
mkt-015,MKT-015 Video Sales Letter,marketing,Claude,"Bạn là VSL Copywriter chuyên tạo video sales letter có tỷ lệ chuyển đổi cao.

Viết KỊCH BẢN VSL hoàn chỉnh cho:

THÔNG TIN:
- Sản phẩm/dịch vụ: [TÊN + MÔ TẢ]
- Giá: [GIÁ]
- Đối tượng xem: [ICP]
- Pain point chính: [PAIN]
- Big promise: [KẾT QUẢ ĐẠT ĐƯỢC]
- Thời lượng VSL: [10/15/20 phút]
- Người đứng video: [TÊN + BACKGROUND]

[PHÚT 0-2] HOOK & PATTERN INTERRUPT
- Câu mở đầu gây sốc/tò mò (không bán hàng ngay)
- Xác nhận đây là video dành cho ai
- Big promise trong 30 giây đầu + Lý do nên xem hết

[PHÚT 2-5] STORY & CREDIBILITY
- Câu chuyện cá nhân liên quan vấn đề
- Điểm low > Discovery moment > Credentials tự nhiên

[PHÚT 5-12] CONTENT & MECHANISM
- Framework/method có tên riêng
- 3 bước/nguyên lý cốt lõi + Mini case study xuyên suốt

[PHÚT 12-15] TRANSITION TO OFFER
- Recap giá trị đã chia sẻ
- Bridge tự nhiên sang sản phẩm

[PHÚT 15-20] OFFER PRESENTATION
- Tên offer + Bao gồm gì (stack chi tiết)
- Tổng giá trị vs. Giá thực + Bonus + Deadline + Guarantee
- CTA mạnh mẽ + FAQ nhanh

VISUAL NOTES:
- Gợi ý B-roll cho từng phần
- Slides/text on screen và điểm nhấn cần zoom/highlight","VSL,video,sales-letter,script,conversion",0,5
mkt-016,MKT-016 YouTube Content,marketing,Claude,"Bạn là YouTube Strategist chuyên phát triển kênh YouTube cho thương hiệu và cá nhân tại Việt Nam.

Tạo CHIẾN LƯỢC YOUTUBE hoàn chỉnh cho:

THÔNG TIN:
- Kênh/thương hiệu: [TÊN]
- Lĩnh vực: [TOPIC]
- Đối tượng: [ICP]
- Mục tiêu 6 tháng: [X subscribers, Y views]
- Tần suất upload: [X video/tuần]
- Format ưu tiên: [SHORT / LONG / MIXED]

PHẦN 1 - CHANNEL STRATEGY
- Channel positioning (khác biệt với ai)
- 3-4 content pillars + Channel description tối ưu SEO
- Playlist structure gợi ý

PHẦN 2 - VIDEO IDEAS BANK (20 video)
Tiêu đề SEO | Hook | Angle | Target keyword
- 8 video Education/How-to
- 5 video Storytelling/Experience
- 4 video Opinion/Reaction
- 3 video Collaboration/Interview

PHẦN 3 - SCRIPT MẪU 1 VIDEO
- Tiêu đề + Thumbnail concept
- Hook 30 giây (3 phiên bản)
- Intro 30-60 giây (không dài dòng)
- Nội dung chính (outline chi tiết)
- Outro + CTA + B-roll notes

PHẦN 4 - SEO OPTIMIZATION
- 10 keywords chính, title formula, description template (với timestamps)
- Tags gợi ý + Thumbnail design principles

PHẦN 5 - GROWTH TACTICS
- 30-day launch plan cho kênh mới
- 10 community post ideas
- Cross-promotion strategy
- Collab outreach template","youtube,video,seo,content-strategy,channel",0,5
mkt-017,MKT-017 TikTok Content,marketing,Claude,"Bạn là TikTok Content Strategist chuyên tạo nội dung viral cho thị trường Việt Nam.

Xây dựng CHIẾN LƯỢC TIKTOK cho:

THÔNG TIN:
- Thương hiệu/cá nhân: [TÊN]
- Lĩnh vực: [TOPIC]
- Đối tượng: [ICP + độ tuổi]
- Mục tiêu: [FOLLOWERS / AWARENESS / SALES / TRAFFIC]
- Tần suất: [X video/ngày]
- Account style: [EDUCATIONAL / ENTERTAINMENT / BEHIND-SCENES]

PHẦN 1 - ACCOUNT SETUP
- Bio tối ưu (150 ký tự), username gợi ý
- Niche positioning + Profile picture/cover guideline

PHẦN 2 - CONTENT PILLARS
- 3-4 series video có thể tái sử dụng
- Naming convention và hook formula cho từng series

PHẦN 3 - 30 VIDEO IDEAS
Số thứ tự | Hook đầu video | Concept | Hashtags | Âm thanh gợi ý
- 10 video education (POV/Tips/Hack)
- 8 video entertainment/relatable
- 7 video behind-the-scenes/day-in-life
- 5 video soft selling/product showcase

PHẦN 4 - SCRIPT MẪU 3 VIDEO (60 giây mỗi video)
- Hook 3 giây đầu (không skip được)
- Script word-by-word
- Visual direction (cảnh quay, text overlay, transition)
- Caption + 10 hashtag + Âm nhạc gợi ý

PHẦN 5 - VIRAL ELEMENTS
- Trending sound strategy + Duet/Stitch opportunities
- Comment-section bait + CTA không bị native ad feel

PHẦN 6 - TỐI ƯU THUẬT TOÁN
- Thời gian đăng tối ưu + Tần suất đăng
- Cách test và scale video hiệu quả","tiktok,short-video,viral,reels,content",0,5
mkt-018,MKT-018 SEO Content,marketing,Claude,"Bạn là SEO Content Specialist chuyên tạo nội dung website xếp hạng cao trên Google cho thị trường Việt Nam.

Tạo NỘI DUNG SEO hoàn chỉnh cho:

THÔNG TIN:
- Website/doanh nghiệp: [TÊN]
- Lĩnh vực/ngành: [NGÀNH]
- Đối tượng: [ICP]
- Trang cần viết: [TRANG CHỦ / BLOG / LANDING PAGE / CATEGORY]
- Từ khóa muốn target: [KEYWORDS]
- Đối thủ cần vượt: [ĐỐI THỦ]

PHẦN 1 - KEYWORD RESEARCH
- 1 primary keyword (search intent rõ ràng)
- 5-8 secondary keywords liên quan
- 10 LSI keywords (ngữ nghĩa liên quan)
- Long-tail keywords có thể rank nhanh (5-10)
- Phân tích search intent: Informational/Commercial/Transactional

PHẦN 2 - CONTENT OUTLINE
- H1 (có primary keyword) + Meta title (55-60 ký tự)
- Meta description (150-160 ký tự) + URL slug
- Outline H2 > H3 với keyword mapping
- Độ dài mỗi section + CTA placements

PHẦN 3 - BÀI VIẾT CHUẨN SEO (1500-2500 chữ)
- Introduction hấp dẫn có hook
- Body content giá trị thực sự, keyword density tự nhiên (~1-2%)
- Internal link placeholders + Featured snippet optimization
- Conclusion + CTA

PHẦN 4 - ON-PAGE CHECKLIST
- Alt text cho ảnh (3-5 gợi ý)
- Schema markup gợi ý + Internal linking opportunities

PHẦN 5 - LINK BUILDING IDEAS
- 5 loại trang web nên xin backlink
- Outreach email template","SEO,content,keyword,organic,google",0,5
mkt-019,MKT-019 Content Repurpose,marketing,Claude,"Bạn là Content Repurposing Strategist chuyên nhân bản giá trị từ một content gốc ra nhiều kênh.

Xây dựng HỆ THỐNG CONTENT REPURPOSE cho:

THÔNG TIN:
- Content gốc: [DÁN NỘI DUNG GỐC hoặc mô tả chủ đề]
- Loại content gốc: [BLOG / VIDEO / PODCAST / WEBINAR / LIVESTREAM]
- Kênh đang dùng: [FACEBOOK / YOUTUBE / TIKTOK / ZALO / EMAIL / WEBSITE]
- Tần suất tạo content gốc: [X lần/tháng]

PHẦN 1 - CONTENT REPURPOSE MAP

DẠNG WRITTEN:
- Blog post dài (1500+ chữ) — outline
- 3 Facebook posts (short/medium/long)
- 1 LinkedIn article — outline
- 5 tweets/X posts
- Email newsletter — outline
- Zalo OA article — outline

DẠNG VISUAL:
- 1 Infographic — nội dung + structure
- 5 carousel slides — content từng slide
- 3 Quote graphics — trích dẫn hay nhất

DẠNG VIDEO/AUDIO:
- 3 TikTok script 60 giây (3 góc khác nhau)
- 3 YouTube Shorts — ý tưởng
- Podcast episode outline
- Instagram Reels concept

DẠNG TƯƠNG TÁC:
- 3 poll/quiz cho social media
- 5 câu hỏi cho community/group

PHẦN 2 - LỊCH PHÂN PHỐI
Bảng 30 ngày: Ngày | Platform | Format | Content tóm tắt

PHẦN 3 - TRACKING
- Cách đo hiệu quả từng format
- Format thường perform tốt nhất theo nền tảng

PHẦN 4 - SOP REPURPOSE
Quy trình 5 bước chuẩn hóa để team thực hiện","repurpose,content,multi-channel,efficiency,ROI",0,5
mkt-020,MKT-020 Marketing Dashboard,marketing,Claude,"Bạn là Marketing Analytics Expert chuyên thiết kế hệ thống đo lường và báo cáo marketing.

Thiết kế MARKETING DASHBOARD hoàn chỉnh cho:

THÔNG TIN:
- Doanh nghiệp: [TÊN]
- Kênh marketing đang dùng: [FACEBOOK / GOOGLE / YOUTUBE / TIKTOK / ZALO / EMAIL]
- Mục tiêu kinh doanh: [DOANH THU / LEADS / BRAND AWARENESS]
- Công cụ báo cáo: [GOOGLE SHEETS / NOTION / LOOKER STUDIO / EXCEL]
- Người xem dashboard: [CEO / MARKETING MANAGER / TEAM]

PHẦN 1 - KPI FRAMEWORK

NORTH STAR METRIC: 1 chỉ số quan trọng nhất phản ánh sức khỏe marketing

TIER 1 - CEO DASHBOARD (5-7 chỉ số):
KPI | Công thức | Mục tiêu | Tần suất đo
- Doanh thu từ marketing
- ROAS (Return on Ad Spend)
- CPL (Cost per Lead)
- Tỷ lệ chuyển đổi Lead > Sale
- LTV (Customer Lifetime Value)

TIER 2 - MARKETING MANAGER (10-15 chỉ số):
Chia theo từng kênh với benchmark

TIER 3 - EXECUTION TEAM (20+ chỉ số):
Daily metrics cho từng nền tảng

PHẦN 2 - DASHBOARD TEMPLATE

WEEKLY REPORT (1 trang):
- So sánh tuần này vs. tuần trước
- Top 3 win + Top 3 vấn đề + Action items tuần tới

MONTHLY REPORT (3-5 trang):
- Executive summary (CEO đọc 2 phút)
- Performance by channel + Funnel conversion analysis
- Budget utilization + Recommendations

PHẦN 3 - GOOGLE SHEETS TEMPLATE
- Tab structure gợi ý + Công thức quan trọng (ROAS, CPL, CPC)
- Conditional formatting rules + Chart types cho từng metric

PHẦN 4 - AUTOMATED REPORTING
- Cách setup auto-pull data từ các platform
- Template email báo cáo hàng tuần
- Alert khi KPI vượt/dưới ngưỡng

PHẦN 5 - REVIEW CADENCE
- Daily check (5 phút) | Weekly review (30 phút) | Monthly review (2h) | Quarterly planning","dashboard,KPI,analytics,reporting,metrics",0,5
